sale_id,associate_id,region,date,product_sold,number_of_units,sale_amount
1006546,42,Central India,2019/07/09,Apple IPhone,10,250000
1006547,93,Western India,2019/08/13,Apple IPAD,11,209000
1006548,47,South India,2019/02/28,Apple IPOD,3,15000
1006549,65,North India,2020/06/21,Blue-Ray Player,9,45000
1006550,56,Central India,2019/08/30,Digital Camera,5,25000
1006551,73,Western India,2019/09/27,Camera,10,180000
1006552,86,Central India,2020/09/18,Blue-Ray Player,8,280000
1006553,27,Central India,2020/08/22,Projector,12,216000
1006554,60,South India,2019/09/03,Apple IPAD,8,419200
1006555,84,Western India,2019/08/01,Apple IPAD,6,108000
1006556,96,Northeast India,2019/10/25,Projector,8,280000
1006557,9,Central India,2019/02/20,LCD TV,9,225000
1006558,50,East India,2019/04/14,Apple IPOD,5,111145
1006559,99,North India,2019/02/22,Blue-Ray Player,1,35000
1006560,29,East India,2020/08/14,Blue-Ray Player,9,562500
1006561,40,South India,2020/07/18,Camera,10,190000
1006562,71,North India,2019/01/06,Apple IPAD,1,5000
1006563,20,Northeast India,2019/03/19,Apple IPhone,1,5000
1006564,85,Western India,2019/11/29,Blue-Ray Player,9,162000
1006565,46,Central India,2020/06/07,Blue-Ray Player,12,216000
1006566,73,Western India,2019/12/23,Apple IPAD,3,15000
1006567,9,Western India,2020/06/02,Apple IPOD,7,155603
1006568,34,Central India,2020/12/01,Apple IPAD,6,150000
1006569,1,East India,2019/02/19,Apple IPOD,5,125000
1006570,40,South India,2020/03/21,Apple IPhone,12,420000
1006571,73,South India,2019/01/20,Apple IPAD,4,72000
1006572,60,Western India,2020/12/02,LCD Monitor,10,50000
1006573,6,South India,2020/03/13,Apple IPhone,12,266748
1006574,62,South India,2020/08/03,LCD TV,10,250000
1006575,20,South India,2019/12/15,Blue-Ray Player,2,44458
1006576,60,Central India,2020/03/06,Camera,8,40000
1006577,5,East India,2020/11/28,LCD Monitor,10,250000
1006578,12,North India,2019/01/02,Apple IPAD,6,30000
1006579,85,Central India,2019/03/04,Blue-Ray Player,4,209600
1006580,69,Central India,2020/10/20,Apple IPAD,7,245000
1006581,46,South India,2019/10/04,Digital Camera,2,10000
1006582,50,North India,2019/01/10,Blue-Ray Player,10,350000
1006583,96,North India,2020/12/16,LCD Monitor,7,35000
1006584,87,Northeast India,2019/12/30,Apple IPAD,1,62500
1006585,9,East India,2020/07/22,LCD Monitor,9,171000
1006586,73,Northeast India,2019/11/29,Camera,8,280000
1006587,97,Northeast India,2019/09/28,LCD TV,2,44458
1006588,22,Western India,2020/04/06,Camera,3,75000
1006589,17,East India,2019/09/14,Apple IPhone,9,315000
1006590,76,East India,2019/10/24,Blue-Ray Player,11,55000
1006591,28,Western India,2020/08/29,Apple IPOD,5,111145
1006592,94,Western India,2020/03/29,LCD TV,2,10000
1006593,36,Central India,2020/11/07,Digital Camera,10,50000
1006594,75,Central India,2020/05/08,Camera,10,50000
1006595,79,South India,2020/03/24,LCD TV,12,60000
1006596,85,Central India,2020/05/16,LCD Monitor,11,687500
1006597,53,Northeast India,2020/02/22,Camera,6,133374
1006598,87,Central India,2019/02/11,Projector,12,266748
1006599,58,North India,2020/10/03,LCD Monitor,9,562500
1006600,43,Western India,2019/02/24,LCD Monitor,2,10000
1006601,72,North India,2019/10/06,Apple IPhone,3,105000
1006602,95,South India,2019/10/25,LCD TV,12,420000
1006603,34,East India,2020/07/09,Apple IPAD,1,35000
1006604,23,Northeast India,2019/11/22,Camera,3,66687
1006605,94,East India,2020/03/06,Apple IPAD,10,180000
1006606,10,North India,2020/05/30,Camera,2,70000
1006607,5,Northeast India,2019/05/08,LCD TV,5,262000
1006608,91,South India,2020/02/10,Blue-Ray Player,3,157200
1006609,24,South India,2019/08/27,LCD Monitor,5,262000
1006610,94,South India,2020/05/10,Digital Camera,7,366800
1006611,74,Central India,2019/12/31,Apple IPAD,12,628800
1006612,71,East India,2019/07/08,Apple IPOD,1,5000
1006613,19,East India,2019/10/28,Apple IPOD,7,35000
1006614,95,South India,2019/07/23,Blue-Ray Player,11,198000
1006615,50,North India,2020/05/17,Digital Camera,7,245000
1006616,45,North India,2020/03/05,LCD Monitor,11,275000
1006617,46,Central India,2020/05/01,LCD Monitor,3,75000
1006618,93,South India,2020/06/22,LCD TV,3,54000
1006619,78,North India,2019/12/25,Apple IPOD,11,275000
1006620,88,North India,2020/07/07,Blue-Ray Player,11,209000
1006621,6,North India,2020/02/05,Apple IPhone,11,55000
1006622,1,North India,2020/05/16,Apple IPhone,10,250000
1006623,49,Northeast India,2019/06/12,LCD TV,12,300000
1006624,78,North India,2020/06/08,Camera,6,133374
1006625,25,South India,2019/04/06,LCD TV,11,687500
1006626,34,Central India,2019/04/19,LCD TV,8,500000
1006627,69,East India,2020/05/24,Camera,12,60000
1006628,98,East India,2019/01/27,Projector,4,20000
1006629,70,East India,2019/01/28,Blue-Ray Player,2,70000
1006630,27,North India,2020/12/16,Apple IPAD,2,38000
1006631,11,Central India,2020/09/04,Apple IPhone,9,200061
1006632,25,South India,2019/01/11,Apple IPAD,4,88916
1006633,90,East India,2019/07/22,Apple IPhone,9,162000
1006634,61,Central India,2020/09/29,Digital Camera,11,385000
1006635,49,South India,2020/10/03,Apple IPAD,3,54000
1006636,30,Central India,2019/09/07,Blue-Ray Player,1,35000
1006637,98,North India,2020/09/26,Digital Camera,12,228000
1006638,43,Central India,2020/12/25,Apple IPhone,6,150000
1006639,54,South India,2019/03/17,Camera,8,419200
1006640,63,North India,2019/03/06,Blue-Ray Player,1,35000
1006641,63,North India,2020/04/01,Apple IPOD,2,125000
1006642,62,Central India,2020/01/13,Apple IPOD,2,38000
1006643,84,North India,2019/09/10,Camera,8,152000
1006644,91,Central India,2020/04/21,Apple IPAD,11,55000
1006645,100,Northeast India,2019/02/02,Apple IPOD,6,133374
1006646,62,East India,2020/02/07,Apple IPAD,8,144000
1006647,44,South India,2020/12/09,Apple IPOD,2,10000
1006648,21,Central India,2020/09/26,Camera,11,55000
1006649,72,South India,2020/10/23,Apple IPhone,5,262000
1006650,7,Central India,2020/10/21,Apple IPOD,10,222290
1006651,84,Northeast India,2020/10/10,Projector,7,175000
1006652,21,South India,2019/10/15,LCD TV,3,157200
1006653,59,Western India,2020/02/03,Projector,6,375000
1006654,58,Central India,2019/10/22,Digital Camera,7,126000
1006655,15,South India,2019/11/28,LCD Monitor,7,175000
1006656,48,East India,2019/02/02,Digital Camera,7,245000
1006657,86,Western India,2020/11/03,LCD Monitor,3,187500
1006658,45,South India,2020/03/27,Projector,6,114000
1006659,44,North India,2019/01/25,Apple IPOD,7,175000
1006660,75,North India,2019/06/25,Apple IPhone,8,152000
1006661,99,East India,2020/01/04,Blue-Ray Player,8,500000
1006662,47,Northeast India,2019/12/19,Apple IPOD,12,750000
1006663,71,North India,2019/10/03,Apple IPOD,2,104800
1006664,78,Central India,2020/09/07,LCD Monitor,6,30000
1006665,17,Northeast India,2020/05/16,Digital Camera,6,210000
1006666,31,South India,2020/06/05,Digital Camera,7,126000
1006667,28,North India,2019/12/04,Apple IPhone,5,95000
1006668,61,South India,2020/07/16,LCD TV,11,576400
1006669,1,Central India,2020/09/27,Camera,9,45000
1006670,42,North India,2019/09/26,LCD Monitor,8,40000
1006671,35,Northeast India,2019/04/24,Blue-Ray Player,4,88916
1006672,24,Central India,2020/12/01,Apple IPAD,2,50000
1006673,16,South India,2020/03/08,Blue-Ray Player,12,628800
1006674,4,East India,2020/09/04,LCD Monitor,8,40000
1006675,76,Western India,2019/03/08,Apple IPAD,6,210000
1006676,43,North India,2019/11/30,Camera,12,266748
1006677,38,South India,2019/09/24,Digital Camera,1,5000
1006678,1,Central India,2019/06/18,Camera,2,70000
1006679,72,South India,2020/10/26,Apple IPhone,1,19000
1006680,73,East India,2020/02/08,LCD Monitor,9,315000
1006681,45,Central India,2020/05/23,Projector,3,57000
1006682,9,East India,2019/08/25,Blue-Ray Player,7,155603
1006683,52,South India,2019/01/22,LCD TV,11,687500
1006684,80,Western India,2019/07/07,Digital Camera,9,562500
1006685,45,South India,2019/01/04,Camera,5,175000
1006686,44,East India,2019/05/20,Apple IPhone,12,420000
1006687,81,North India,2019/03/04,Apple IPhone,11,198000
1006688,49,South India,2019/08/30,Digital Camera,2,10000
1006689,54,North India,2019/03/17,Projector,2,125000
1006690,17,North India,2020/01/02,Apple IPhone,2,36000
1006691,30,Central India,2019/06/25,Apple IPhone,1,5000
1006692,45,East India,2019/08/25,Apple IPhone,2,10000
1006693,73,East India,2020/01/02,Camera,9,200061
1006694,14,Western India,2019/12/10,Apple IPhone,12,750000
1006695,43,East India,2020/06/29,Blue-Ray Player,4,100000
1006696,76,Western India,2019/06/15,LCD Monitor,7,366800
1006697,73,Northeast India,2019/04/04,Blue-Ray Player,9,562500
1006698,87,South India,2020/10/29,Blue-Ray Player,12,300000
1006699,34,Western India,2020/05/03,Apple IPOD,8,200000
1006700,12,Central India,2019/09/21,Digital Camera,8,177832
1006701,5,East India,2019/04/24,Apple IPAD,5,25000
1006702,36,Northeast India,2020/02/02,Apple IPhone,7,155603
1006703,23,South India,2020/07/10,Apple IPAD,1,25000
1006704,1,North India,2020/03/31,Apple IPAD,2,50000
1006705,36,Central India,2019/02/05,LCD TV,4,72000
1006706,82,Western India,2019/09/11,Apple IPhone,12,216000
1006707,54,Central India,2019/09/07,Apple IPhone,1,5000
1006708,63,North India,2019/06/05,Apple IPhone,9,162000
1006709,74,South India,2019/01/15,Projector,3,57000
1006710,53,Western India,2020/09/16,Digital Camera,8,419200
1006711,19,Western India,2019/02/02,LCD Monitor,8,152000
1006712,62,South India,2019/09/01,LCD Monitor,7,175000
1006713,70,Western India,2019/06/13,Camera,12,228000
1006714,4,Northeast India,2019/06/23,Apple IPOD,10,50000
1006715,10,South India,2020/03/02,LCD TV,9,315000
1006716,73,South India,2019/03/21,LCD Monitor,8,280000
1006717,96,East India,2020/07/15,Projector,7,366800
1006718,89,Northeast India,2020/09/29,LCD Monitor,12,420000
1006719,14,North India,2020/07/22,Camera,2,44458
1006720,82,North India,2019/12/29,Digital Camera,2,36000
1006721,55,Western India,2020/08/23,Blue-Ray Player,7,366800
1006722,19,Northeast India,2019/05/10,Apple IPhone,7,155603
1006723,60,Western India,2020/09/11,Camera,11,55000
1006724,1,Western India,2020/06/11,LCD TV,1,5000
1006725,87,South India,2020/10/15,Apple IPhone,10,222290
1006726,6,Central India,2019/03/27,Apple IPhone,10,250000
1006727,20,East India,2020/09/03,Apple IPhone,11,275000
1006728,6,East India,2019/01/29,Digital Camera,8,200000
1006729,88,Western India,2020/12/13,Camera,12,420000
1006730,95,Central India,2019/04/05,LCD Monitor,1,5000
1006731,61,Western India,2020/11/25,Camera,1,5000
1006732,61,Western India,2020/05/06,Apple IPAD,2,10000
1006733,27,East India,2019/01/16,Digital Camera,12,750000
1006734,91,Western India,2019/01/05,LCD Monitor,9,200061
1006735,94,North India,2020/08/13,Blue-Ray Player,9,45000
1006736,59,Northeast India,2020/04/01,Apple IPhone,10,250000
1006737,3,Northeast India,2020/12/07,Projector,6,108000
1006738,29,Western India,2020/12/03,Apple IPhone,10,222290
1006739,52,South India,2020/04/02,LCD TV,2,10000
1006740,49,Central India,2019/02/21,LCD Monitor,1,35000
1006741,36,Western India,2020/09/23,Projector,7,133000
1006742,57,Northeast India,2019/09/25,Blue-Ray Player,12,300000
1006743,95,South India,2020/05/11,Apple IPOD,3,187500
1006744,96,North India,2019/05/16,Camera,1,52400
1006745,67,Western India,2020/03/07,Apple IPAD,4,88916
1006746,40,East India,2020/07/07,LCD TV,3,15000
1006747,98,Northeast India,2019/02/19,Apple IPOD,8,40000
1006748,96,Northeast India,2019/05/13,Blue-Ray Player,3,75000
1006749,100,Northeast India,2019/11/18,Apple IPhone,11,244519
1006750,62,South India,2019/04/20,Projector,5,312500
1006751,57,South India,2019/09/10,Projector,9,562500
1006752,63,East India,2020/07/12,Blue-Ray Player,9,225000
1006753,38,East India,2019/01/31,Projector,8,144000
1006754,91,South India,2020/01/28,Camera,9,225000
1006755,48,South India,2019/12/13,Apple IPhone,8,280000
1006756,31,East India,2019/12/05,Apple IPAD,4,20000
1006757,41,East India,2019/10/10,LCD TV,3,54000
1006758,67,Central India,2020/06/09,Digital Camera,8,200000
1006759,66,Western India,2019/02/01,Projector,2,10000
1006760,47,East India,2020/10/17,Projector,9,45000
1006761,61,Central India,2019/10/28,LCD Monitor,6,133374
1006762,19,Central India,2020/11/17,LCD TV,11,209000
1006763,72,North India,2020/03/12,Projector,10,524000
1006764,24,Central India,2020/12/25,Apple IPAD,2,104800
1006765,99,North India,2020/07/26,Apple IPAD,1,25000
1006766,80,Western India,2019/02/26,Apple IPhone,10,350000
1006767,64,Central India,2020/12/27,Digital Camera,11,209000
1006768,33,Western India,2020/10/09,Apple IPAD,6,108000
1006769,30,Northeast India,2019/08/20,Projector,10,180000
1006770,39,Northeast India,2020/01/04,LCD Monitor,8,40000
1006771,33,North India,2020/10/16,Projector,6,133374
1006772,39,Central India,2019/09/06,Digital Camera,9,315000
1006773,94,East India,2020/12/07,Digital Camera,6,375000
1006774,36,Western India,2019/12/17,LCD Monitor,9,562500
1006775,86,East India,2019/05/23,Blue-Ray Player,7,126000
1006776,59,Western India,2019/12/01,Apple IPhone,6,30000
1006777,23,South India,2019/02/04,Projector,12,228000
1006778,61,Central India,2020/09/09,Digital Camera,8,500000
1006779,74,North India,2019/12/17,Camera,10,350000
1006780,59,South India,2019/05/28,Apple IPAD,4,100000
1006781,35,East India,2019/03/23,Digital Camera,4,76000
1006782,80,Central India,2020/12/26,Apple IPhone,6,375000
1006783,24,North India,2020/02/17,Digital Camera,4,88916
1006784,73,South India,2020/05/03,Apple IPhone,2,125000
1006785,33,South India,2019/05/25,LCD TV,9,315000
1006786,22,North India,2019/10/07,Digital Camera,5,312500
1006787,37,South India,2019/07/03,Projector,4,20000
1006788,67,East India,2020/10/30,Camera,5,25000
1006789,57,Central India,2019/05/05,Apple IPAD,3,15000
1006790,45,Western India,2019/10/21,Blue-Ray Player,12,60000
1006791,19,North India,2020/06/14,Apple IPAD,3,54000
1006792,63,East India,2020/08/08,Apple IPhone,12,266748
1006793,2,Western India,2019/08/28,Projector,1,22229
1006794,88,South India,2020/07/08,Apple IPAD,9,315000
1006795,24,North India,2019/07/07,Apple IPhone,3,105000
1006796,18,East India,2019/08/05,Apple IPhone,2,104800
1006797,58,North India,2020/01/09,Projector,5,125000
1006798,35,North India,2019/08/15,Apple IPOD,1,19000
1006799,59,Western India,2020/12/26,LCD Monitor,12,266748
1006800,47,North India,2019/08/28,LCD Monitor,11,576400
1006801,64,East India,2020/07/13,Camera,12,266748
1006802,63,East India,2020/11/23,Blue-Ray Player,5,25000
1006803,80,East India,2019/04/08,LCD Monitor,1,25000
1006804,34,South India,2020/03/24,Digital Camera,8,40000
1006805,54,North India,2019/08/13,Projector,8,152000
1006806,6,North India,2019/05/23,Apple IPOD,1,62500
1006807,64,East India,2019/02/01,Projector,9,471600
1006808,70,South India,2020/09/19,LCD Monitor,3,187500
1006809,75,Western India,2020/04/05,Blue-Ray Player,9,200061
1006810,97,East India,2020/11/14,Projector,7,35000
1006811,67,East India,2019/05/23,Camera,8,419200
1006812,19,East India,2020/12/12,LCD Monitor,10,524000
1006813,13,Central India,2019/05/01,Apple IPAD,8,144000
1006814,94,East India,2019/06/03,Apple IPAD,2,10000
1006815,91,Central India,2020/08/12,Apple IPOD,5,262000
1006816,65,Western India,2019/04/06,Projector,9,471600
1006817,81,Northeast India,2020/03/30,Apple IPhone,1,35000
1006818,74,North India,2019/11/11,Digital Camera,6,114000
1006819,11,South India,2020/11/26,Apple IPhone,8,500000
1006820,85,Western India,2020/01/06,LCD Monitor,4,250000
1006821,56,Western India,2019/01/20,Apple IPAD,3,66687
1006822,91,East India,2020/08/31,Projector,1,35000
1006823,62,East India,2020/09/09,LCD Monitor,1,35000
1006824,24,Western India,2020/10/05,Camera,8,40000
1006825,39,East India,2019/07/25,LCD Monitor,8,152000
1006826,93,East India,2019/01/23,Digital Camera,11,198000
1006827,23,Central India,2019/04/29,Digital Camera,11,385000
1006828,56,East India,2019/03/20,Projector,3,66687
1006829,5,North India,2020/02/22,Digital Camera,1,19000
1006830,55,East India,2020/08/02,Apple IPOD,3,105000
1006831,69,Central India,2019/05/14,Digital Camera,9,315000
1006832,98,Western India,2020/02/22,Digital Camera,11,687500
1006833,100,North India,2019/09/04,LCD TV,5,262000
1006834,85,Northeast India,2019/03/12,Apple IPhone,2,10000
1006835,22,North India,2019/09/29,Apple IPOD,12,300000
1006836,23,East India,2019/01/29,LCD Monitor,7,133000
1006837,91,Central India,2019/01/05,Apple IPOD,11,244519
1006838,90,North India,2020/09/06,Apple IPhone,7,133000
1006839,10,Western India,2019/12/01,LCD TV,8,40000
1006840,29,North India,2019/10/27,Blue-Ray Player,5,262000
1006841,79,Northeast India,2020/12/02,Apple IPAD,4,76000
1006842,77,Western India,2019/08/20,Apple IPOD,9,200061
1006843,51,Central India,2019/09/18,LCD TV,11,55000
1006844,90,East India,2019/04/04,Blue-Ray Player,11,244519
1006845,44,South India,2020/05/27,Apple IPOD,4,100000
1006846,85,East India,2020/10/30,Digital Camera,8,500000
1006847,93,Northeast India,2019/05/09,Apple IPhone,12,300000
1006848,32,South India,2019/11/17,Apple IPhone,8,200000
1006849,68,North India,2020/07/05,LCD Monitor,11,198000
1006850,39,Northeast India,2019/04/04,Projector,10,50000
1006851,32,South India,2019/07/27,Apple IPAD,3,187500
1006852,65,Western India,2019/12/17,Apple IPOD,8,419200
1006853,55,Northeast India,2019/11/03,Projector,12,60000
1006854,58,Western India,2019/05/19,Blue-Ray Player,12,266748
1006855,72,South India,2019/12/24,Projector,7,35000
1006856,85,Central India,2019/07/03,LCD Monitor,7,35000
1006857,3,Northeast India,2020/08/20,Apple IPhone,2,125000
1006858,99,Northeast India,2020/01/24,LCD Monitor,2,104800
1006859,5,East India,2020/08/17,Apple IPhone,8,177832
1006860,26,South India,2019/04/29,Apple IPOD,11,55000
1006861,4,Northeast India,2019/02/14,Camera,6,150000
1006862,95,Western India,2020/02/14,LCD Monitor,10,50000
1006863,73,South India,2019/01/17,Blue-Ray Player,8,144000
1006864,69,Northeast India,2019/10/13,Projector,8,40000
1006865,85,South India,2020/09/28,LCD Monitor,10,50000
1006866,3,Central India,2020/10/28,LCD Monitor,2,36000
1006867,22,South India,2019/08/03,Camera,10,625000
1006868,25,East India,2020/12/05,LCD Monitor,5,312500
1006869,34,Central India,2019/12/07,Digital Camera,10,250000
1006870,36,South India,2019/06/19,Apple IPhone,2,10000
1006871,97,North India,2020/09/17,Digital Camera,2,50000
1006872,55,East India,2020/07/18,Digital Camera,12,420000
1006873,5,Central India,2019/07/17,Projector,12,228000
1006874,97,Central India,2020/07/12,LCD TV,9,315000
1006875,4,Central India,2020/05/11,Apple IPAD,1,35000
